"Grant ID","to","from","Amount","Recipient ID","Funder ID","Start year","End year"
"2112","Coalition on Temporary Shelter","United Way for Southeastern Michigan","263149","105","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2229","Matrix Human Services","United Way for Southeastern Michigan","262911","331","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1982","YWCA of Metropolitan Detroit","W.K. Kellogg Foundation","261000","560","301","Tue, 01 Jan 2013 05:00:00 -0500","Fri, 01 Jan 2016 05:00:00 -0500"
"2123","Detroiters Working for Environmental Justice","United Way for Southeastern Michigan","257376","185","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2437","Cultural Alliance of Southeastern Michigan","Kresge Foundation","255000","125","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"923","Detroit Rescue Mission Ministries","U.S. Department of Housing and Urban Development (HUD)","252000","171","564","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1826","Henry Ford Health System","Grosfeld Foundation","252000","263","602","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1466","Detroit Symphony Orchestra","DTE Energy Foundation","251046","176","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1114","Detroit Zoological Society","Community Foundation for Southeast Michigan","250319","183","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"888","Michigan Opportunities and Resources for Entrepreneurs (MORE)","New Economy Initiative","250000","351","388","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1850","College for Creative Studies","Matilda R. Wilson Fund ","250000","108","631","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"891","Business Accelerator Network for Southeast Michigan (BAN)","New Economy Initiative","250000","68","388","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1195","Michigan Opportunities and Resources for Entrepreneurs (MORE)","Community Foundation for Southeast Michigan","250000","351","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1451","Loki Films LLC","Ford Foundation","250000","324","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2399","Detroit Land Bank Authority","Kresge Foundation","250000","161","308","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2431","Michigan Opera Theatre","Kresge Foundation","250000","350","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1933","Detroit Educational Television Network","W.K. Kellogg Foundation","250000","148","301","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"653","Detroit Parent Network","Skillman Foundation","250000","164","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1453","Allied Media Projects","Ford Foundation","250000","19","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1870","Detroiters Working for Environmental Justice","W.K. Kellogg Foundation","250000","185","301","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2561","Invest Detroit Foundation (IDF)","Hudson-Webber Foundation","250000","284","274","Sat, 01 Dec 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"1454","Grandmont Rosedale Development Corporation","Ford Foundation","250000","245","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1614","Detroit Institute of Arts","John S. and James L. Knight Foundation, Inc.","250000","157","306","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"1935","Focus: HOPE","W.K. Kellogg Foundation","250000","223","301","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1455","University Cultural Center Association","Ford Foundation","250000","513","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2579","Midtown Detroit, Inc","Hudson-Webber Foundation","250000","364","274","Sun, 01 Jul 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"1201","Midtown Detroit, Inc","Community Foundation for Southeast Michigan","250000","364","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1441","Regents of the University of Michigan","Ford Foundation","250000","430","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1778","Thompson Foundation","Thompson Educational Foundation","250000","500","499","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1874","Detroit Economic Growth Association (DEGA)","W.K. Kellogg Foundation","250000","146","301","Sat, 01 Jan 2011 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2517","University of Detroit Mercy","Kresge Foundation","250000","517","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2438","Focus: HOPE","Kresge Foundation","250000","223","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2550","Community Foundation for Southeast Michigan","Hudson-Webber Foundation","250000","111","274","Sat, 01 Dec 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"1619","Wireless Internet Infrastructure - New America Foundation","John S. and James L. Knight Foundation, Inc.","250000","548","306","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2439","Michigan Community Resources","Kresge Foundation","250000","344","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"708","Local Initiatives Support Corporation (LISC)","Skillman Foundation","250000","323","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2440","East Michigan Environmental Action Council","Kresge Foundation","250000","193","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1910","Southwest Detroit Business Association","W.K. Kellogg Foundation","250000","461","301","Sat, 01 Dec 2012 00:00:00 -0500","Fri, 01 Nov 2013 00:00:00 -0400"
"2441","WARM Training Center","Kresge Foundation","250000","532","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"726","Think Detroit PAL, Inc","Skillman Foundation","250000","497","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"838","Greening of Detroit","McGregor Fund","250000","253","334","Fri, 01 Jan 2010 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2555","Invest Detroit Foundation (IDF)","Hudson-Webber Foundation","250000","284","274","Wed, 01 Aug 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"1098","Detroit Riverfront Conservancy, Inc","Community Foundation for Southeast Michigan","249555","172","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2209","Don Bosco Hall, Inc","United Way for Southeastern Michigan","246845","189","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2040","Development Centers, Inc","United Way for Southeastern Michigan","246437","186","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2201","Children's Aid Society of Southeastern Michigan","United Way for Southeastern Michigan","246200","88","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2421","Wayne State University","Kresge Foundation","245970","539","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2199","Catholic Social Services of Wayne County","United Way for Southeastern Michigan","245650","79","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2444","Lambert Sanctuaries Greater Woodward Community Development Corporation  ","Kresge Foundation","240100","311","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"681","Accounting Aid Society","Skillman Foundation","240000","7","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"758","Wayne State University","Skillman Foundation","240000","539","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1943","Detroit Health Care for the Homeless dba Advantage Health Centers","W.K. Kellogg Foundation","240000","152","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2046","Franklin-Wright Settlements, Inc","United Way for Southeastern Michigan","239844","229","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2008","Detroit Hispanic Development Corporation","W.K. Kellogg Foundation","238992","153","301","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2147","Matrix Human Services","United Way for Southeastern Michigan","238399","331","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1442","Arab Community Center for Economic and Social Services","Ford Foundation","237832","28","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2160","Quality Behavioral Health","United Way for Southeastern Michigan","236749","424","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1603","Live from Orchestra Hall digital content - Detroit Symphony Orchestra","John S. and James L. Knight Foundation, Inc.","230000","318","306","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2150","Neighborhood Service Organization","United Way for Southeastern Michigan","229162","385","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2165","Southwest Solutions, Inc","United Way for Southeastern Michigan","228869","466","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2124","Development Centers, Inc","United Way for Southeastern Michigan","225135","186","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2445","American Civil Liberties Union Fund of Michigan","Kresge Foundation","225000","24","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1695","Schools for the Future: Developing New High School Pathways and Innovations for At-Risk and Struggling Students","Charles Stewart Mott Foundation","225000","447","124","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"831","Don Bosco Hall, Inc","Skillman Foundation","225000","189","454","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"690","City Connect Detroit","Skillman Foundation","225000","101","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"694","College for Creative Studies","Skillman Foundation","225000","108","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2029","Coalition on Temporary Shelter","United Way for Southeastern Michigan","222118","105","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1948","Detroit Urban League, Inc","W.K. Kellogg Foundation","221184","178","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2446","Wayne County Kidspace","Kresge Foundation","218450","536","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2127","Family Service, Inc","United Way for Southeastern Michigan","216498","214","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1609","Black Male Engagement Fund","John S. and James L. Knight Foundation, Inc.","216000","51","306","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2181","YMCA of Metropolitan Detroit","United Way for Southeastern Michigan","216000","555","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"900","PolicyLink","New Economy Initiative","215250","413","388","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1467","New Detroit, Inc","DTE Energy Foundation","215000","387","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1468","Think Detroit PAL, Inc","DTE Energy Foundation","215000","497","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2400","Detroit Economic Growth Association (DEGA)","Kresge Foundation","213000","146","308","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1784","Thompson Educational Foundation","Thompson Foundation","213000","499","500","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2175","Vanguard Community Development Corporation","United Way for Southeastern Michigan","209605","525","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2013","Accounting Aid Society","United Way for Southeastern Michigan","207000","7","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1602","Student African American Brotherhood","John S. and James L. Knight Foundation, Inc.","205000","485","306","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2025","Catholic Social Services of Wayne County","United Way for Southeastern Michigan","204806","79","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2115","Crossroads of Michigan","United Way for Southeastern Michigan","204609","123","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2148","Motor City Blight Busters, Inc","United Way for Southeastern Michigan","202397","370","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2332","Detroit Educational Television Network","Fred A. & Barbara M. Erb Family Foundation","200000","148","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"2556","Local Initiatives Support Corporation (LISC)","Hudson-Webber Foundation","200000","323","274","Sun, 01 Jul 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"1674","Mosaic Youth Theatre of Detroit","John S. and James L. Knight Foundation, Inc.","200000","369","306","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2557","Midtown Detroit, Inc","Hudson-Webber Foundation","200000","364","274","Tue, 01 May 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"2589","United Way for Southeastern Michigan","Hudson-Webber Foundation","200000","512","274","Sat, 01 Dec 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"858","Local Initiatives Support Corporation (LISC)","McGregor Fund","200000","323","334","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2270","Detroit Symphony Orchestra","Fred A. & Barbara M. Erb Family Foundation","200000","176","206","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"667","National Association of Charter School Authorizers","Skillman Foundation","200000","377","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2335","Detroit Institute of Arts","Fred A. & Barbara M. Erb Family Foundation","200000","157","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"2447","Edison Institute","Kresge Foundation","200000","196","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2511","University Cultural Center Association","Kresge Foundation","200000","513","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"700","Detroit Parent Network","Skillman Foundation","200000","164","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2272","Detroit Zoological Society","Fred A. & Barbara M. Erb Family Foundation","200000","183","206","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"2432","Michigan Opera Theatre","Kresge Foundation","200000","350","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2448","Michigan Roundtable for Diversity and Inclusion","Kresge Foundation","200000","353","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1437","Maurice and Jane Sugar Law Center for Economic and Social Justice","Ford Foundation","200000","333","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1630","MiVote.org - Detroit Educational Television Foundation","John S. and James L. Knight Foundation, Inc.","200000","366","306","Fri, 01 Jan 2010 05:00:00 -0500","Sat, 01 Jan 2011 05:00:00 -0500"
"2193","Arc Michigan","United Way for Southeastern Michigan","200000","637","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2401","Arab Community Center for Economic and Social Services","Kresge Foundation","200000","28","308","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2449","Detroit Institute of Arts","Kresge Foundation","200000","157","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2338","Detroit Symphony Orchestra","Fred A. & Barbara M. Erb Family Foundation","200000","176","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"2402","Southwest Detroit Business Association","Kresge Foundation","200000","461","308","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"703","Don Bosco Hall, Inc","Skillman Foundation","200000","189","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2275","Eastern Market Corporation","Fred A. & Barbara M. Erb Family Foundation","200000","194","206","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"2531","Goodwill Industries of Greater Detroit","Kresge Foundation","200000","243","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"896","Michigan State University","New Economy Initiative","200000","356","388","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1456","University of Detroit Mercy","Ford Foundation","200000","517","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1873","Keep Growing Detroit","W.K. Kellogg Foundation","200000","299","301","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2340","Detroit Zoological Society","Fred A. & Barbara M. Erb Family Foundation","200000","183","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"2532","Detroit Catholic Pastoral Alliance","Kresge Foundation","200000","134","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"657","Educational Trust, Inc","Skillman Foundation","200000","198","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2549","College for Creative Studies","Hudson-Webber Foundation","200000","108","274","Sat, 01 Dec 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"1458","Regents of the University of Michigan","Ford Foundation","200000","430","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1987","City Connect Detroit","W.K. Kellogg Foundation","200000","101","301","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2422","Wayne State University","Kresge Foundation","200000","539","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1459","State Voices","Ford Foundation","200000","482","225","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
